evidence_id,property_id,source_id,claim_type,claim_value,confidence_contribution,evidence_note
ev-hud-parcel-1602924440051,parcel-1602924440051,hud_public_housing_buildings_mn002,official_scattered_site_listing,DEVELOPMENT_CODE MN002000002 / PROJECT_NAME SCATTERED SITES,0.8,HUD Public Housing Buildings directly lists this address/building as part of MPHA development MN002000002 / Scattered Sites.
ev-metrogis-owner-taxpayer-parcel-1602924440051,parcel-1602924440051,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTH MPLS PUBLIC HOUSING AUTH,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1602924440051,parcel-1602924440051,minneapolis_assessing_parcels_2023,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTH MPLS PUBLIC HOUSING AUTH ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1602924440051,parcel-1602924440051,minneapolis_assessing_parcels_2024,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTH MPLS PUBLIC HOUSING AUTH ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1602924440051,parcel-1602924440051,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1602924440051,parcel-1602924440051,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1602924440052,parcel-1602924440052,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,MN PUBLIC HOUSING AUTHORITY MN PUBLIC HOUSING AUTHORITY,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-mpha-overview-parcel-1602924440052,parcel-1602924440052,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1602924440053,parcel-1602924440053,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,MN PUBLIC HOUSING AUTHORITY MN PUBLIC HOUSING AUTHORITY,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-mpha-overview-parcel-1602924440053,parcel-1602924440053,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1602924440111,parcel-1602924440111,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,MPLS PUBLIC HSG AUTH MPLS PUBLIC HOUSING AUTH,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-mpha-overview-parcel-1602924440111,parcel-1602924440111,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-hud-parcel-1602924440146,parcel-1602924440146,hud_public_housing_buildings_mn002,official_scattered_site_listing,DEVELOPMENT_CODE MN002000002 / PROJECT_NAME SCATTERED SITES,0.8,HUD Public Housing Buildings directly lists this address/building as part of MPHA development MN002000002 / Scattered Sites.
ev-mpha-overview-parcel-1602924440146,parcel-1602924440146,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1702823330015,parcel-1702823330015,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1702823330015,parcel-1702823330015,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1702823330015,parcel-1702823330015,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1702823330015,parcel-1702823330015,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1702823330015,parcel-1702823330015,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1702823330055,parcel-1702823330055,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1702823330055,parcel-1702823330055,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1702823330055,parcel-1702823330055,minneapolis_assessing_parcels_2024,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1702823330055,parcel-1702823330055,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPLS PUBLIC HOUSING AUTHORITY MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1702823330055,parcel-1702823330055,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1702823340028,parcel-1702823340028,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,MINNEAPOLIS PUBLIC HSG AUTH MPHA,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1702823340028,parcel-1702823340028,minneapolis_assessing_parcels_2023,owner_taxpayer_match,MINNEAPOLIS PUBLIC HSG AUTH MPHA ATTN FINANCE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1702823340028,parcel-1702823340028,minneapolis_assessing_parcels_2024,owner_taxpayer_match,MINNEAPOLIS PUBLIC HSG AUTH MPHA ATTN FINANCE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1702823340028,parcel-1702823340028,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1702823340028,parcel-1702823340028,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-hud-parcel-1702823340034,parcel-1702823340034,hud_public_housing_buildings_mn002,official_scattered_site_listing,DEVELOPMENT_CODE MN002000002 / PROJECT_NAME SCATTERED SITES,0.8,HUD Public Housing Buildings directly lists this address/building as part of MPHA development MN002000002 / Scattered Sites.
ev-metrogis-owner-taxpayer-parcel-1702823340034,parcel-1702823340034,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,MINNEAPOLIS PUBLIC HSG AUTH MPHA,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1702823340034,parcel-1702823340034,minneapolis_assessing_parcels_2023,owner_taxpayer_match,MINNEAPOLIS PUBLIC HSG AUTH MPHA ATTN FINANCE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1702823340034,parcel-1702823340034,minneapolis_assessing_parcels_2024,owner_taxpayer_match,MINNEAPOLIS PUBLIC HSG AUTH MPHA ATTN FINANCE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1702823340034,parcel-1702823340034,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1702823340034,parcel-1702823340034,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1702823340056,parcel-1702823340056,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,MINNEAPOLIS PUBLIC HSG AUTH MPHA,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1702823340056,parcel-1702823340056,minneapolis_assessing_parcels_2023,owner_taxpayer_match,MINNEAPOLIS PUBLIC HSG AUTH MPHA ATTN FINANCE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1702823340056,parcel-1702823340056,minneapolis_assessing_parcels_2024,owner_taxpayer_match,MINNEAPOLIS PUBLIC HSG AUTH MPHA ATTN FINANCE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1702823340056,parcel-1702823340056,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1702823340056,parcel-1702823340056,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-hud-parcel-1702823340058,parcel-1702823340058,hud_public_housing_buildings_mn002,official_scattered_site_listing,DEVELOPMENT_CODE MN002000002 / PROJECT_NAME SCATTERED SITES,0.8,HUD Public Housing Buildings directly lists this address/building as part of MPHA development MN002000002 / Scattered Sites.
ev-metrogis-owner-taxpayer-parcel-1702823340058,parcel-1702823340058,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,MINNEAPOLIS PUBLIC HSG AUTH MPHA,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1702823340058,parcel-1702823340058,minneapolis_assessing_parcels_2023,owner_taxpayer_match,MINNEAPOLIS PUBLIC HSG AUTH MPHA ATTN FINANCE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2024-parcel-1702823340058,parcel-1702823340058,minneapolis_assessing_parcels_2024,owner_taxpayer_match,MINNEAPOLIS PUBLIC HSG AUTH MPHA ATTN FINANCE 1001 WASHINGTON AVE N MINNEAPOLIS MN 55401,0.2,Minneapolis assessing 2024 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-minneapolis-assessing-2025-parcel-1702823340058,parcel-1702823340058,minneapolis_assessing_parcels_2025,owner_taxpayer_match,MPHA,0.55,Minneapolis assessing 2025 records show a public housing owner or taxpayer name match and a small residential property classification.
ev-mpha-overview-parcel-1702823340058,parcel-1702823340058,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-hud-parcel-1702823340059,parcel-1702823340059,hud_public_housing_buildings_mn002,official_scattered_site_listing,DEVELOPMENT_CODE MN002000002 / PROJECT_NAME SCATTERED SITES,0.8,HUD Public Housing Buildings directly lists this address/building as part of MPHA development MN002000002 / Scattered Sites.
ev-mpha-overview-parcel-1702823340059,parcel-1702823340059,mpha_properties_overview,portfolio_context,CHR single-family and multiplex homes,0.05,"MPHA's public properties page describes scattered-site homes as CHR single-family and multiplex homes, nearly 800 units."
ev-metrogis-owner-taxpayer-parcel-1702824220041,parcel-1702824220041,metrogis_hennepin_minneapolis_parcels_current,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES,0.65,"MetroGIS/Hennepin parcel owner or taxpayer name matches MPHA, Minneapolis Public Housing Authority, or Community Housing Resources."
ev-minneapolis-assessing-2023-parcel-1702824220041,parcel-1702824220041,minneapolis_assessing_parcels_2023,owner_taxpayer_match,COMMUNITY HOUSING RESOURCES COMMUNITY HOUSING RESOURCES ATTN COMPTROLLERS OFFICE 1001 WASHINGTON AVE N MPLS MN 55401,0.2,Minneapolis assessing 2023 records show a public housing owner or taxpayer name match and a small residential property classification.
